,samp,x,vx,z,vz,phi,w,value,
4092,41,3.811544925,-0.59612773,9.002634695,0.035178284,-0.027626863,-0.012404959,1000,
4093,41,3.781738539,-0.603903151,9.004393609,0.037501951,-0.028247111,-0.015848031,1000,
4094,41,3.751543381,-0.611865211,9.006268707,0.0383794,-0.029039513,-0.015891545,1000,
4095,41,3.72095012,-0.62008124,9.008187677,0.037355754,-0.02983409,-0.012869821,1000,
4096,41,3.689946058,-0.62852966,9.010055464,0.033870206,-0.030477581,-0.00767817,1000,
4097,41,3.658519575,-0.637115785,9.011748975,0.027443578,-0.03086149,-0.001535387,1000,
4098,41,3.626663786,-0.645697825,9.013121154,0.017722043,-0.030938259,0.004209767,1000,
4099,41,3.594378895,-0.654124148,9.014007256,0.004650282,-0.030727771,0.008353475,1000,
4100,42,0.680931927,-0.090695452,6.700094155,-0.008445892,0.045844835,0,681.5228611,
4101,42,0.676397155,-0.058468259,6.699671861,0.184149077,0.045844835,1.061299979,681.217214,
4102,42,0.673473742,-0.014591116,6.708879314,0.635701415,0.098909834,1.05168491,681.2448534,
4103,42,0.672744186,0.072915431,6.740664385,1.019320563,0.15149408,0.797671574,682.6777341,
4104,42,0.676389957,0.202537338,6.791630413,1.372556634,0.191377658,0.46045588,685.6401303,
4105,42,0.686516824,0.366981626,6.860258245,1.727585946,0.214400452,0.172437969,690.0034354,
4106,42,0.704865906,0.556618976,6.946637542,2.10757693,0.223022351,0.022347524,683.8140309,
4107,42,0.732696854,0.642651384,7.052016389,1.999828494,0.224139727,0.00530476,687.4506115,
4108,42,0.764829424,0.636337901,7.152007813,1.489696909,0.224404965,0.00529609,675.0916604,
4109,42,0.796646319,0.630085003,7.226492659,0.984579473,0.22466977,0.005261053,675.4814242,
4110,42,0.828150569,0.623893082,7.275721633,0.484431147,0.224932822,0.00521243,683.2681113,
4111,42,0.859345223,0.620467686,7.29994319,0.001030135,0.225193444,-0.044136116,694.2351778,
4112,42,0.890368607,0.725819804,7.299994697,-0.002926793,0.222986638,-0.165019762,703.4476021,
4113,42,0.926659597,0.831212432,7.299848357,0.002887588,0.21473565,-0.183485628,712.8999245,
4114,42,0.968220219,0.860185456,7.299992736,-0.31728356,0.205561368,-0.180713145,722.7531375,
4115,42,1.011229492,0.862147884,7.284128558,-0.754646936,0.196525711,-0.241786518,729.6273601,
4116,42,1.054336886,0.966295375,7.246396212,-0.671995663,0.184436385,-0.336180098,732.4023552,
4117,42,1.102651655,1.130059776,7.212796429,-0.227073884,0.16762738,-0.333190386,736.5169624,
4118,42,1.159154644,1.276578831,7.201442734,0.216265389,0.150967861,-0.330156634,742.1656395,
4119,42,1.222983585,1.406115965,7.212256004,0.657747364,0.134460029,-0.327128863,749.3174425,
4120,42,1.293289383,1.518940308,7.245143372,1.097109742,0.118103586,-0.324138348,757.8676915,
4121,42,1.369236399,1.61532354,7.299998859,1.534100503,0.101896669,-0.321192204,767.6490688,
4122,42,1.450002576,1.695535956,7.376703884,1.968457224,0.085837059,-0.318219696,778.4421115,
4123,42,1.534779374,1.759851581,7.475126745,2.399958355,0.069926074,-0.315270072,787.6872662,
4124,42,1.622771953,1.807840449,7.595124663,2.818303728,0.05416257,-0.271303018,793.0805907,
4125,42,1.713163975,1.84055248,7.73603985,3.23163669,0.040597419,-0.220400089,797.7428658,
4126,42,1.805191599,1.860389169,7.897621684,3.643663724,0.029577415,-0.178810104,801.9258187,
4127,42,1.898211058,1.86985666,8.07980487,4.056198146,0.02063691,-0.154897678,805.8436228,
4128,42,1.991703891,1.856855122,8.282614778,3.787520673,0.012892026,-0.136681521,809.6542531,
4129,42,2.084546647,1.838582281,8.471990811,3.260001156,0.00605795,-0.135309858,821.1921096,
4130,42,2.176475761,1.820486889,8.634990869,2.737557948,-0.000707543,-0.134159145,833.1315702,
4131,42,2.267500105,1.802568661,8.771868766,2.220261812,-0.0074155,-0.133078367,823.7806963,
4132,42,2.357628538,1.784825517,8.882881857,1.708100898,-0.014069419,-0.132231815,855.9579269,
4133,42,2.446869814,1.767255658,8.968286902,1.200994324,-0.020681009,-0.131871993,866.8607909,
4134,42,2.535232597,1.749706138,9.028336618,0.706196263,-0.027274609,-0.13934923,881.9392461,
4135,42,2.622717904,1.731592621,9.063646431,0.241479815,-0.034242071,-0.132326152,903.6703238,
4136,42,2.709297535,1.708600991,9.075720422,-0.077737154,-0.040858378,-0.129681853,925.2950687,
4137,42,2.794727584,1.679644113,9.071833564,-0.270530892,-0.047342471,-0.122996797,946.8209736,
4138,42,2.87870979,1.644324152,9.05830702,-0.361829846,-0.053492311,-0.11129691,968.2694306,
4139,42,2.960925998,1.602897706,9.040215528,-0.377346489,-0.059057156,-0.097421211,989.6613564,
4140,42,3.041070883,1.556190911,9.021348203,-0.341014601,-0.063928217,-0.083821445,1000,
4141,42,3.118880429,1.505383743,9.004297473,-0.273761971,-0.068119289,-0.071587343,1000,
4142,42,3.194149616,1.45176425,8.990609374,-0.192826059,-0.071698656,-0.060938491,1000,
4143,42,3.266737828,1.396528492,8.980968072,-0.111317186,-0.074745581,-0.0517398,1000,
4144,42,3.336564253,1.340655585,8.975402212,-0.038161635,-0.077332571,-0.043716904,1000,
4145,42,3.403597032,1.284862055,8.97349413,0.021458241,-0.079518416,-0.036555047,1000,
4146,42,3.467840135,1.229621685,8.974567042,0.065269759,-0.081346168,-0.029974869,1000,
4147,42,3.529321219,1.175220765,8.97783053,0.092961611,-0.082844912,-0.023770933,1000,
4148,42,3.588082257,1.121817806,8.982478611,0.10538231,-0.084033458,-0.017822283,1000,
4149,42,3.644173148,1.069500329,8.987747726,0.103874272,-0.084924572,-0.012105765,1000,
4150,42,3.697648164,1.018353793,8.99294144,0.089508131,-0.085529861,-0.006601596,1000,
4151,42,3.748565854,0.968085569,8.997416847,0.067517347,-0.085859941,-0.001357753,1000,
4152,42,3.796970132,0.918394575,9.000792714,0.042971606,-0.085927828,0.003540325,1000,
4153,42,3.842889861,0.869149302,9.002941294,0.018800631,-0.085750812,0.008096497,1000,
4154,42,3.886347326,0.820142651,9.003881326,-0.001301283,-0.085345987,0.012423235,1000,
4155,42,3.927354459,0.771116404,9.003816262,-0.013095034,-0.084724825,0.01662316,1000,
4156,42,3.965910279,0.72218298,9.00316151,-0.01665724,-0.083893667,0.020760465,1000,
4157,42,4.002019428,0.673659051,9.002328648,-0.014480718,-0.082855644,0.024837433,1000,
4158,42,4.03570238,0.625909979,9.001604612,-0.009706345,-0.081613772,0.028790321,1000,
4159,42,4.066997879,0.579257866,9.001119295,-0.005076444,-0.080174256,0.03251149,1000,
4160,42,4.095960773,0.533949349,9.000865473,-0.00257299,-0.078548682,0.035891629,1000,
4161,42,4.12265824,0.490145787,9.000736823,-0.003304275,-0.0767541,0.038855207,1000,
4162,42,4.147165529,0.447913667,9.000571609,-0.007359117,-0.07481134,0.041380652,1000,
4163,42,4.169561213,0.407178975,9.000203654,-0.013126599,-0.072742307,0.043503236,1000,
4164,42,4.189920162,0.367677417,8.999547324,-0.016421399,-0.070567146,0.045252011,1000,
4165,42,4.208304032,0.329246993,8.998726254,-0.014270785,-0.068304545,0.046610032,1000,
4166,42,4.224766382,0.292008741,8.998012714,-0.00767087,-0.065974044,0.047544189,1000,
4167,42,4.239366819,0.256135906,8.997629171,0.001354928,-0.063596834,0.048018039,1000,
4168,42,4.252173614,0.221784148,8.997696917,0.010674499,-0.061195932,0.047999071,1000,
4169,42,4.263262822,0.18912122,8.998230642,0.017520618,-0.058795979,0.047483851,1000,
4170,42,4.272718883,0.158109845,8.999106673,0.02205905,-0.056421786,0.046491757,1000,
4171,42,4.280624375,0.128606402,9.000209626,0.026144324,-0.054097198,0.045037088,1000,
4172,42,4.287054695,0.10077782,9.001516842,0.025927631,-0.051845344,0.043144612,1000,
4173,42,4.292093586,0.074870438,9.002813223,0.015314304,-0.049688113,0.040881252,1000,
4174,42,4.295837108,0.050463147,9.003578939,0.000649215,-0.047644051,0.038321871,1000,
4175,42,4.298360265,0.027232183,9.003611399,-0.013050806,-0.045727957,0.035607426,1000,
4176,42,4.299721875,0.004951231,9.002958859,-0.02237115,-0.043947586,0.032844771,1000,
4177,42,4.299969436,-0.016574598,9.001840302,-0.024269225,-0.042305347,0.030425393,1000,
4178,42,4.299140706,-0.037427476,9.00062684,-0.01805857,-0.040784078,0.028387338,1000,
4179,42,4.297269332,-0.057606115,8.999723912,-0.004861234,-0.039364711,0.026751736,1000,
4180,42,4.294389027,-0.077018023,8.99948085,0.01195717,-0.038027124,0.025432546,1000,
4181,42,4.290538125,-0.095524259,9.000078709,0.027688841,-0.036755497,0.024316142,1000,
4182,42,4.285761913,-0.11301946,9.001463151,0.038259884,-0.035539689,0.023332705,1000,
4183,42,4.280110939,-0.129312458,9.003376145,0.036923796,-0.034373054,0.022414026,1000,
4184,42,4.273645317,-0.14431134,9.005222335,0.019259326,-0.033252353,0.021486064,1000,
4185,42,4.26642975,-0.158522709,9.006185301,-0.001507101,-0.03217805,0.020484354,1000,
4186,42,4.258503614,-0.172206917,9.006109946,-0.018400767,-0.031153832,0.019333592,1000,
4187,42,4.249893268,-0.185480738,9.005189908,-0.028395045,-0.030187152,0.017931368,1000,
4188,42,4.240619231,-0.198452689,9.003770155,-0.02857067,-0.029290584,0.016222291,1000,
4189,42,4.230696597,-0.211176581,9.002341622,-0.017844714,-0.028479469,0.014203831,1000,
4190,42,4.220137768,-0.223606549,9.001449386,0.001129117,-0.027769278,0.011890393,1000,
4191,42,4.20895744,-0.235097421,9.001505842,0.003543606,-0.027174758,0.009342087,1000,
4192,42,4.197202569,-0.24611205,9.001683022,0.003363695,-0.026707654,0.006613741,1000,
4193,42,4.184896967,-0.256722061,9.001851207,0.000677689,-0.026376967,0.003815518,1000,
4194,42,4.172060864,-0.26700641,9.001885092,-0.004248019,-0.026186191,0.000985752,1000,
4195,42,4.158710543,-0.277028176,9.001672691,-0.011745947,-0.026136903,-0.001836307,1000,
4196,42,4.144859135,-0.286854548,9.001085393,-0.021959013,-0.026228719,-0.00454514,1000,
4197,42,4.130516407,-0.29656823,8.999987443,-0.034361307,-0.026455976,-0.007081124,1000,
4198,42,4.115687996,-0.306251509,8.998269377,-0.048284246,-0.026810032,-0.009380295,1000,
4199,42,4.10037542,-0.31596689,8.995855165,-0.063611973,-0.027279047,-0.011330239,1000,
4200,43,0.489730309,-0.001579221,1.821957425,0.090696159,-0.152868787,0,624.7821988,
4201,43,0.489651348,-0.117494153,1.826492233,0.351752772,-0.152868787,0.745961682,629.0271023,
4202,43,0.48377664,-0.260218141,1.844079872,0.791649701,-0.115570703,0.739245747,636.125388,
4203,43,0.470765733,-0.366614386,1.883662357,1.231934107,-0.078608416,0.732583564,643.0472674,
4204,43,0.452435014,-0.437205002,1.945259062,1.671270639,-0.041979237,0.725978941,649.7061984,
4205,43,0.430574764,-0.472555483,2.028822594,2.108368369,-0.00568029,0.719432167,654.3780117,
4206,43,0.40694699,-0.473271507,2.134241013,2.541980906,0.030291318,0.712942722,653.7884632,
4207,43,0.383283414,-0.439996071,2.261340058,2.970906885,0.065938454,0.706509547,653.4044872,
4208,43,0.361283611,-0.373406744,2.409885402,3.393990321,0.101263931,0.700130767,653.3812457,
4209,43,0.342613274,-0.274213046,2.579584918,3.810120673,0.13627047,0.6938026,653.8347495,
4210,43,0.328902621,-0.143154078,2.770090952,4.218232077,0.1709606,0.687515268,654.8143963,
4211,43,0.321744917,0.01900275,2.981002556,4.617298069,0.205336363,0.681230585,656.3279941,
4212,43,0.322695055,0.211447026,3.211867459,5.006255933,0.239397892,0.67456675,659.2164039,
4213,43,0.333267406,0.423814567,3.462180256,5.345086796,0.27312623,0.503972017,663.6754359,
4214,43,0.354458135,0.662016235,3.729434596,5.66720413,0.298324831,0.311087308,669.7851985,
4215,43,0.387558946,0.921288956,4.012794802,5.985272932,0.313879196,0.143349562,676.9233763,
4216,43,0.433623394,1.190640122,4.312058449,6.29356553,0.321046674,-0.033147601,686.2099984,
4217,43,0.4931554,1.463529147,4.626736725,6.596952269,0.319389294,-0.207405327,698.1923027,
4218,43,0.566331857,1.734901781,4.956584339,6.905650142,0.309019028,-0.346539989,709.6494985,
4219,43,0.653076947,2.00132912,5.301866846,7.235220295,0.291692028,-0.394700857,718.9106153,
4220,43,0.753143403,2.010998986,5.663627861,6.771317092,0.271956985,-0.479223549,721.9600105,
4221,43,0.853693352,1.991260844,6.002193715,6.214368058,0.247995808,-0.474735365,721.4165874,
4222,43,0.953256394,1.971696285,6.312912118,5.662839131,0.22425904,-0.470341376,727.5597981,
4223,43,1.051841208,1.952321972,6.596054075,5.116743467,0.200741971,-0.465983231,735.5584553,
4224,43,1.149457307,1.933151679,6.851891248,4.576105301,0.177442809,-0.461581243,747.7222521,
4225,43,1.246114891,1.976058344,7.080696513,4.385929498,0.154363747,-0.339442182,760.5146625,
4226,43,1.344917808,2.101857635,7.299992988,4.785726038,0.137391638,-0.336022071,775.9779347,
4227,43,1.45001069,2.210461749,7.53927929,5.183238621,0.120590535,-0.330414521,793.4585958,
4228,43,1.560533777,2.231052128,7.798441221,4.991180046,0.104069809,-0.27862638,802.3410608,
4229,43,1.672086384,2.209143089,8.048000223,4.452034304,0.09013849,-0.276324391,803.819639,
4230,43,1.782543538,2.187428246,8.270601939,3.918032523,0.07632227,-0.274056361,805.5954955,
4231,43,1.89191495,2.165920703,8.466503565,3.389260365,0.062619452,-0.271829997,807.6601383,
4232,43,2.000210986,2.144621914,8.635966583,2.86570979,0.049027952,-0.269726506,810.0325789,
4233,43,2.107442081,2.123531586,8.779252072,2.347374043,0.035541627,-0.267868234,791.6270704,
4234,43,2.213618661,2.102649588,8.896620775,1.834301741,0.022148215,-0.266609451,842.3398936,
4235,43,2.31875114,2.081974621,8.988335862,1.32666894,0.008817743,-0.26682102,857.7814884,
4236,43,2.422849871,2.061490223,9.054669309,0.823959516,-0.004523308,-0.267045793,872.762463,
4237,43,2.525924382,2.041195858,9.095867284,0.326255639,-0.017875598,-0.266920313,889.5243107,
4238,43,2.627984175,2.019906029,9.112180066,-0.10036117,-0.031221614,-0.28313006,912.7374511,
4239,43,2.728979477,1.99379044,9.107162008,-0.390247832,-0.045378117,-0.276600314,935.9179863,
4240,43,2.828668998,1.959287482,9.087649616,-0.549242872,-0.059208132,-0.258166294,959.0636609,
4241,43,2.926633373,1.914504946,9.060187473,-0.604188062,-0.072116447,-0.229651605,982.2338571,
4242,43,3.02235862,1.859214275,9.02997807,-0.58422664,-0.083599027,-0.19424775,1000,
4243,43,3.115319334,1.793864738,9.000766738,-0.50748133,-0.093311415,-0.158062738,1000,
4244,43,3.20501257,1.719907796,8.975392671,-0.39137466,-0.101214552,-0.124393168,1000,
4245,43,3.29100796,1.639255663,8.955823938,-0.250581643,-0.10743421,-0.094263784,1000,
4246,43,3.372970743,1.554561413,8.943294856,-0.10291559,-0.112147399,-0.068857228,1000,
4247,43,3.450698814,1.469438968,8.938149076,0.027573693,-0.115590261,-0.050029625,1000,
4248,43,3.524170763,1.38725327,8.939527761,0.12007712,-0.118091742,-0.03639126,1000,
4249,43,3.593533426,1.309491538,8.945531617,0.168733079,-0.119911305,-0.025420383,1000,
4250,43,3.659008003,1.235708289,8.953968271,0.181966337,-0.121182324,-0.015706112,1000,
4251,43,3.720793417,1.164534153,8.963066588,0.174255384,-0.12196763,-0.005745505,1000,
4252,43,3.779020125,1.095052051,8.971779357,0.155380465,-0.122254905,0.004729883,1000,
4253,43,3.833772728,1.026881083,8.97954838,0.130462744,-0.122018411,0.014579854,1000,
4254,43,3.885116782,0.960012928,8.986071517,0.101552134,-0.121289418,0.023113415,1000,
4255,43,3.933117428,0.894470869,8.991149124,0.070255792,-0.120133747,0.030573293,1000,
4256,43,3.977840972,0.830108044,8.994661914,0.039313282,-0.118605083,0.037287805,1000,
4257,43,4.019346374,0.766665931,8.996627578,0.012254135,-0.116740692,0.043054114,1000,
4258,43,4.05767967,0.704140393,8.997240285,-0.009552963,-0.114587987,0.047504718,1000,
4259,43,4.09288669,0.642857538,8.996762636,-0.027708466,-0.112212751,0.051090876,1000,
4260,43,4.125029567,0.582988987,8.995377213,-0.042799979,-0.109658207,0.054445499,1000,
4261,43,4.154179016,0.524262387,8.993237214,-0.051601942,-0.106935932,0.057898053,1000,
4262,43,4.180392136,0.466505948,8.990657117,-0.051620898,-0.104041029,0.06185922,1000,
4263,43,4.203717433,0.410049098,8.988076072,-0.044905106,-0.100948068,0.066101767,1000,
4264,43,4.224219888,0.355362885,8.985830817,-0.034922562,-0.09764298,0.069827107,1000,
4265,43,4.241988032,0.302910598,8.984084689,-0.02530975,-0.094151625,0.0726666,1000,
4266,43,4.257133562,0.252947503,8.982819201,-0.018035656,-0.090518295,0.074606607,1000,
4267,43,4.269780937,0.205432789,8.981917419,-0.012303345,-0.086787964,0.075305921,1000,
4268,43,4.280052577,0.160306945,8.981302251,-0.007272648,-0.083022668,0.074768801,1000,
4269,43,4.288067924,0.117570822,8.980938619,-0.003092872,-0.079284228,0.073191027,1000,
4270,43,4.293946465,0.077231831,8.980783975,-0.000404162,-0.075624677,0.070485506,1000,
4271,43,4.297808057,0.039254553,8.980763767,0.000290835,-0.072100402,0.067157435,1000,
4272,43,4.299770784,0.003548559,8.980778309,-0.001193451,-0.06874253,0.063883067,1000,
4273,43,4.299948212,-0.030080417,8.980718636,-0.00375732,-0.065548376,0.060374686,1000,
4274,43,4.298444191,-0.061893348,8.98053077,-0.005069569,-0.062529642,0.055996058,1000,
4275,43,4.295349524,-0.0919442,8.980277292,-0.005830281,-0.059729839,0.050853609,1000,
4276,43,4.290752314,-0.120314731,8.979985778,-0.006723753,-0.057187159,0.044918709,1000,
4277,43,4.284736577,-0.147143756,8.97964959,-0.007839993,-0.054941223,0.038142816,1000,
4278,43,4.27737939,-0.172577303,8.979257591,-0.009472534,-0.053034083,0.030941315,1000,
4279,43,4.268750524,-0.196797923,8.978783964,-0.011610981,-0.051487017,0.024178855,1000,
4280,43,4.258910628,-0.220033692,8.978203415,-0.013515613,-0.050278074,0.018830068,1000,
4281,43,4.247908944,-0.242498259,8.977527634,-0.014416838,-0.049336571,0.015171457,1000,
4282,43,4.235784031,-0.264364109,8.976806792,-0.01360094,-0.048577998,0.012544077,1000,
4283,43,4.222565825,-0.285731652,8.976126745,-0.010934125,-0.047950794,0.010671324,1000,
4284,43,4.208279243,-0.306671668,8.975580039,-0.006361356,-0.047417228,0.009758568,1000,
4285,43,4.192945659,-0.327218147,8.975261971,-0.000205635,-0.046929299,0.009448843,1000,
4286,43,4.176584752,-0.347374317,8.97525169,0.007055404,-0.046456857,0.00936191,1000,
4287,43,4.159216036,-0.367125737,8.97560446,0.01487538,-0.045988762,0.009427215,1000,
4288,43,4.140859749,-0.386445172,8.976348229,0.02253605,-0.045517401,0.009164626,1000,
4289,43,4.12153749,-0.405290741,8.977475031,0.029060131,-0.04505917,0.008325294,1000,
4290,43,4.101272953,-0.423619149,8.978928038,0.033228013,-0.044642905,0.006935081,1000,
4291,43,4.080091996,-0.44133102,8.980589438,0.032213423,-0.044296151,0.00502843,1000,
4292,43,4.058025445,-0.458601605,8.98220011,0.029025877,-0.044044729,0.003352623,1000,
4293,43,4.035095365,-0.475538396,8.983651403,0.024940613,-0.043877098,0.002435383,1000,
4294,43,4.011318445,-0.492229347,8.984898434,0.020955435,-0.043755329,0.001900947,1000,
4295,43,3.986706978,-0.508724112,8.985946206,0.017637778,-0.043660282,0.001333786,1000,
4296,43,3.961270772,-0.525031656,8.986828095,0.014846496,-0.043593592,0.000601551,1000,
4297,43,3.935019189,-0.54113778,8.98757042,0.011892654,-0.043563515,-0.000111051,1000,
4298,43,3.9079623,-0.557014693,8.988165052,0.007683926,-0.043569068,-0.000652376,1000,
