x,vx,z,vz,phi,w,a1,a2
3.9609112206,0.9866997025,8.9419861257,0.1609325099,0.0784064282,2.2429788988,6.5175693363,6.7818290246
4.0102731008,0.9348949509,8.9499541871,0.2025844706,0.1905438844,2.378896693,6.594973973,6.55093713
4.0570458014,0.8258779582,8.9600113485,0.2278450719,0.3094787346,2.2527924595,6.7201219681,6.3224825234
4.0983632031,0.6588756106,8.9713377035,0.2334169028,0.4221087938,1.8367588144,6.8673163794,6.1161227033
4.131319076,0.4396963241,8.9829454145,0.2171469415,0.5139369159,1.1417325902,7.0119434057,5.9594750296
4.153300034,0.1801481377,8.9937470502,0.1809901874,0.5710131779,0.2217655393,7.1166349374,5.8666341522
4.1622837694,-0.1027360303,9.0027481444,0.1317336287,0.5820905952,-0.8282364032,7.1558407624,5.8503337771
4.1571044897,-0.3881034476,9.0092918683,0.0809758268,0.5406677323,-1.8850309229,7.1067206125,5.9044959082
4.1376404497,-0.6520203191,9.0133030896,0.0415123825,0.4464054259,-2.8160390055,6.9715555754,6.0222012388
4.1049687448,-0.8691976244,9.015345043,0.0232282147,0.3055935349,-3.5013313953,6.7768286762,6.1957366902
4.0614326356,-1.0156986589,9.0164763325,0.0290756057,0.1305183437,-3.8539829325,6.5611453445,6.4193241196
4.0105749222,-1.0726559724,9.0179027645,0.053353964,-0.0621878012,-3.8273217025,6.3538089466,6.6717630962
3.9568736239,-1.0300464051,9.0205470511,0.0825780218,-0.2535591266,-3.4185163716,6.1829382049,6.9309525321
3.9053104987,-0.8894241168,9.0246561427,0.1008974069,-0.4244884631,-2.6666918548,6.0628639156,7.1662574744
3.8607885049,-0.6638468899,9.0296844262,0.0961712347,-0.5578250195,-1.6469740752,5.9971200977,7.3440888202
3.8275568424,-0.3752087823,9.0344792407,0.0648419904,-0.6401743636,-0.4626014042,5.983274728,7.4357321123
3.808769233,-0.0503765788,9.037710052,0.0134539387,-0.6633039659,0.7651658039,6.0174199363,7.4248506439
3.8062354709,0.2820426221,9.0383735887,-0.0437814613,-0.6250442365,1.9092672001,6.096874629,7.3121730377
3.8203345592,0.5935036069,9.0361772636,-0.0902928096,-0.5295784994,2.8502592167,6.219219639,7.1150645572
3.8500167879,0.8566047383,9.0316563918,-0.113323157,-0.3870621523,3.4896743961,6.380285826,6.8644041555
3.892863497,1.0470217845,9.0259853244,-0.1086591256,-0.2125739112,3.7619527564,6.5762440681,6.6006888387
3.9452408571,1.1468966847,9.0205498716,-0.0817627285,-0.0244705287,3.6409367148,6.7879486083,6.3544604646
4.0026197611,1.1481520649,9.0164620075,-0.045852517,0.157583261,3.1428581207,6.9890467896,6.1503060226
4.0600643167,1.0547934977,9.0141699515,-0.0162962741,0.3147342426,2.325788479,7.1446492358,6.0011690938
4.1128424612,0.8823372741,9.0133574462,-0.0045575648,0.4310326647,1.2854775688,7.2203114513,5.9119626319
4.1569975754,0.65465411,9.0131360639,-0.0139770341,0.4953161112,0.1468744461,7.1914857244,5.882290903
4.1897637132,0.3997262334,9.0124468246,-0.0393477327,0.502669512,-0.9496411875,7.0530828999,5.9098515381
4.2097744888,0.145900402,9.0104909937,-0.0701062698,0.4551967392,-1.8666432453,6.8238170355,5.9926691048
4.217083279,-0.0808567919,9.0069990764,-0.0953340861,0.3618729639,-2.4891118115,6.5430986308,6.1269554775
4.2130428885,-0.2591580285,9.0022465137,-0.108175019,0.2374244138,-2.7423486543,6.2574709558,6.3015762089
4.200077184,-0.3743192894,8.9968515912,-0.1079746702,0.1003123451,-2.6025277117,6.0080660738,6.4941251791
4.1813459349,-0.420377457,8.9914665995,-0.099412635,-0.0298105485,-2.0996668679,5.8256815797,6.6717018383
4.1603085523,-0.4012183482,8.9865102878,-0.0891970895,-0.1347923623,-1.3157376176,5.7263111003,6.79211337
4.140228426,-0.3300131817,8.9820642288,-0.0824993867,-0.2005796638,-0.3781193913,5.7129560306,6.8154092254
4.1237094443,-0.226988935,8.977952113,-0.0807953917,-0.2194878954,0.5548024426,5.7834625681,6.7249244587
4.1123439219,-0.1158502966,8.9739242577,-0.0817961797,-0.1917516906,1.3185025505,5.93760042,6.5384754083
4.1065363278,-0.0196280805,8.9698430584,-0.0813048737,-0.1258318545,1.7696778706,6.1574874485,6.2924274432
4.1055419747,0.0430273304,8.9657827467,-0.0767982612,-0.0373542787,1.8156174031,6.4302568236,6.0583398132
4.1076794735,0.0612330097,8.9619471447,-0.0672934013,0.0534197467,1.4374495972,6.7193648203,5.8904392737
4.1107301929,0.0337011883,8.9585872325,-0.0534099544,0.1252853841,0.6926542166,6.9584869863,5.8158540704
4.1124051422,-0.0304516837,8.9559214154,-0.0363340267,0.159911822,-0.2855720199,7.0951940982,5.8628604408
4.1108767339,-0.112646412,8.9541114901,-0.0146848645,0.1456279613,-1.3017838306,7.0916769362,6.0352001178
4.1052392038,-0.1877157199,8.9533883999,0.0145302792,0.0805348484,-2.1332556349,6.9596524343,6.3317917265
4.0958491346,-0.2286787014,8.9541296112,0.053916743,-0.0261303455,-2.5762978853,6.7635701032,6.7516139054
4.0844145455,-0.212429128,8.9568437413,0.1036277668,-0.1549461754,-2.4894354279,6.5729948271,7.2668279358
4.0737973765,-0.1250893496,8.9620467825,0.1597971482,-0.2794175992,-1.8176798813,6.4648485339,7.8346614803
4.0675535631,0.033741115,8.9700581556,0.2186779064,-0.3703002569,-0.6078547233,6.4775788061,8.379216225
4.0692591965,0.248426387,8.9810161829,0.2813619801,-0.4006909886,0.9996881157,6.6083188572,8.8078319811
4.0817070404,0.4865112941,8.995110523,0.3570523377,-0.3507041607,2.7950437743,6.8234377955,9.0481855475
4.1060680344,0.69975393,9.0129941325,0.4599744494,-0.2109493311,4.5439527318,7.0895226961,9.1172426295
4.1410970292,0.8283968332,9.0360234551,0.5991033366,0.0162508867,6.0629419176,7.3939239379,9.1323424037
4.1825598136,0.8093119211,9.0660054675,0.7636401304,0.3194000079,7.2837577983,7.7069170172,9.337394105
4.2230649977,0.5871393426,9.10421258,0.9129874963,0.6835894,8.3687401514,8.0442667052,9.6481493676
4.2524497308,0.1334763763,9.1498858043,0.9629514114,1.1020270134,9.3907832464,8.3143978005,9.8457983676
4.2591314489,-0.5204384167,9.1980534096,0.7918939293,1.5715661602,10.3140128978,8.5555726356,9.7972128312
4.2331040389,-1.2606364324,9.2376583537,0.2871338168,2.0872667718,10.9610776732,8.8317600794,9.5279200598
-1.069306445,0.0311481398,2.3879513764,-0.0928576643,0.1396517223,0,15.008752092,4.7662435544
-1.067749038,-0.0792691362,2.3833084932,0.2008700168,0.1396517223,-8.5354237813,4.230476472,7.2746361735
-1.0717124736,-0.1425361155,2.3933524095,0.1640855265,-0.2871195272,-5.6778343533,9.7150472284,13.9868423117
-1.0788392673,0.1234882605,2.4015570515,0.5828407554,-0.5710112693,-1.9046131753,14.7509802281,17.469447412
-1.0726648509,0.8164446717,2.4306994069,1.1742658793,-0.6662419294,0.4323578583,14.4454078228,17.1922385804
-1.0318426225,1.5905179282,2.4894129712,1.6690354642,-0.6446240174,2.7051340406,13.4051603043,15.9354960407
-0.9523167395,2.2802625348,2.5728649681,2.1002900637,-0.5093672789,4.7120791989,12.4644237897,13.7522895819
-0.8383036341,2.7683795757,2.677879648,2.5049978132,-0.2737632705,5.6082050481,12.1099095256,11.9495559604
-0.6998846839,2.9971350779,2.8031296675,2.919288557,0.0066470353,5.2638020369,13.2766583852,11.7900216922
-0.5500279651,2.9547722456,2.949094174,3.4060288818,0.2698371856,3.8271068999,15.9635038686,13.2549458951
-0.4022893938,2.6110277183,3.1193956426,4.0110718176,0.4611925602,1.426139822,17.7095997466,14.9531038878
-0.2717380534,2.0034872348,3.319949199,4.6531965476,0.5324995515,-0.924539148,18.0285599665,16.1664488461
-0.1715637404,1.2894912976,3.5526089319,5.2957587273,0.4862725604,-2.4415511526,18.1200974177,17.4049609974
-0.1070892601,0.6114540414,3.8173968881,6.009114235,0.3641949217,-2.9457365389,18.0236269737,15.9792056652
-0.0765181682,0.1201090731,4.1178533452,6.7319288006,0.2169080368,-4.5387103641,17.7687495385,14.8968794087
-0.0705119056,-0.1636928585,4.4544493345,7.4522467287,-0.0100275389,-6.7613556064,14.6697225209,13.9499220738
-0.0786963235,-0.1497011621,4.8270611812,8.0361544865,-0.348095357,-7.1070750296,8.5933882189,9.9862184132
-0.0861820428,0.1237470185,5.2288683989,8.1671738305,-0.7034490596,-5.679275631,1.7139263426,2.5243248769
-0.0799951398,0.255345145,5.6372265749,7.71279687,-0.9874127273,-4.7904974098,1.2779611672,1.4803777821
-0.0672267608,0.3458625193,6.0228659021,7.2047752846,-1.2269374938,-4.4417740358,8.9599669117,9.9531941436
-0.0499315118,1.0588980391,6.3831041642,6.9086306866,-1.4490261414,-3.4471480009,11.5480129392,13.2934517288
0.003013089,2.049617893,6.7285354627,6.472381159,-1.6213835143,-1.863060364,12.869401075,15.6260237469
0.1054936964,3.1779887895,7.0521544735,5.8563047816,-1.7145365181,0.5041452136,12.8234347786,15.9274389423
0.2643928703,4.2872744906,7.3449697132,5.1416878674,-1.689329256,3.0718678909,11.2283750628,13.8884334076
0.478756367,5.2455845863,7.6020540923,4.4794331258,-1.5357358803,5.1731321421,7.3398578908,8.5925910396
0.7410354269,5.8384817015,7.8260257323,3.9582649414,-1.277079324,6.0226528821,1.1610207168,1.7252832573
1.0329593998,5.9008929047,8.0239389753,3.4446928012,-0.9759467698,6.2665202943,0.6490127306,0.6009540159
1.3280039756,5.8859847619,8.1961736303,2.945425959,-0.6626208628,5.9909546426,0.412052932,0.5285554761
1.6223031777,5.8516148818,8.3434449629,2.4544873564,-0.363073239,5.8628800478,0.5782147267,0.2769094162
1.914883913,5.8080420645,8.4661693836,1.970901407,-0.0699293264,5.3914457118,0.6413024948,0.1748152586
2.2052860314,5.7563811692,8.5647145228,1.4942609154,0.1996429081,4.8000778459,4.3173989,3.0372819763
2.4931051256,5.6518456788,8.6394276508,1.2840596789,0.4396467928,3.5529108168,8.4306859073,7.125670773
2.7756974629,5.3381617192,8.7036307277,1.358616144,0.61729236,2.3318679731,10.4560491819,9.5100968137
3.0426056173,4.8165478928,8.7715616344,1.5251970647,0.7338858052,1.4559349612,10.8011270938,10.2932773016
3.2834330918,4.1804889044,8.847821589,1.6644397097,0.8066826099,0.9780079114,9.9716621431,9.8076907901
3.4924576262,3.5348080845,8.9310436741,1.7192227581,0.8555830674,0.8046083192,8.4890083851,8.4781327809
3.6691981237,2.9565672611,9.0170049039,1.6681822521,0.8958135485,0.7653054525,6.8816446492,6.8266629019
3.8170265786,2.4790337076,9.1004140928,1.5141168898,0.9340788884,0.6907245996,5.5469333165,5.31784504
3.940978347,2.0965327863,9.1761199931,1.2759823593,0.9686151856,0.4738579697,4.672858514,4.2228327363
4.045805052,1.7812573961,9.2399191415,0.980158132,0.9923081477,0.0810273265,4.2670386471,3.6111029359
4.1348679601,1.4998654971,9.2889270522,0.6534225363,0.9963595699,-0.4686310428,4.2493760502,3.4516471242
4.2098612363,1.2230538955,9.3215981616,0.3211209295,0.9729280618,-1.1157924307,4.5138710515,3.68179785
4.2710138909,0.9308362057,9.3376541793,0.0082247454,0.9171384695,-1.767251566,4.9369818286,4.2023924917
4.3175556161,0.6174871108,9.3380653852,-0.2614428203,0.828775904,-2.3129901416,5.3966464508,4.878310669
4.348429848,0.2932806599,9.3249932176,-0.4691221517,0.7131263936,-2.6580067467,5.805077679,5.5757138583
4.3630937341,-0.020186264,9.301537091,-0.6054594759,0.5802260385,-2.7492465103,6.1157142273,6.1864459324
4.3620842714,-0.2983714804,9.2712641063,-0.6727597366,0.4427636838,-2.5869775748,6.3272658164,6.6508374663
4.3471655586,-0.5226147719,9.2376261155,-0.6829529817,0.3134147676,-2.2201072929,6.4574141732,6.9453466614
4.3210346983,-0.6849122483,9.2034784682,-0.653402176,0.2024093603,-1.730057854,6.5337110911,7.0795845984
4.2867889819,-0.7883453723,9.1708083658,-0.6015717412,0.1159064225,-1.210141924,6.5838697296,7.0866349684
4.2473716262,-0.8438057793,9.1407297886,-0.5408941454,0.0553992808,-0.7456897247,6.6286280245,7.0110335409
4.2051812656,-0.8652414364,9.1136850938,-0.4791128789,0.0181147505,-0.3989929558,6.6786946244,6.8976888625
4.1619191367,-0.8655610199,9.0897294639,-0.4189267082,-0.0018349387,-0.2015022722,6.7332824994,6.7819476624
4.1186410422,-0.8542420257,9.0687831433,-0.3600606064,-0.01191009,-0.1533748425,6.7811130337,6.6838426701
4.0759289094,-0.8366142105,9.050780127,-0.30164617,-0.0195788654,-0.2286691408,6.8064794006,6.6097868645
4.0340981798,-0.8142293717,9.0356978322,-0.243871943,-0.0310123508,-0.3839854387,6.7962555418,6.5576401921
3.9933867038,-0.7857473896,9.0235042477,-0.1885296001,-0.0502116461,-0.5684001103,6.7446777774,6.5222165628
3.9540993375,-0.7479903523,9.0140777787,-0.13856626,-0.0786316697,-0.7324220846,6.6546426709,6.4970104992
3.916699833,-0.6970235382,9.0071494751,-0.0971414591,-0.1152527869,-0.836255364,6.539288884,6.4799433315
3.881848678,-0.6292053914,9.00229241,-0.066312102,-0.1570655632,-0.8542807268,6.4168372322,6.4715839855
3.8503884382,-0.5421180085,8.9989768113,-0.0462300929,-0.1997796027,-0.776551715,6.3051325551,6.4726121018
3.8232825742,-0.4352827443,8.9966653121,-0.0350697699,-0.238607187,-0.6078000242,6.2177529513,6.4819444857
3.8015184785,-0.3105468393,8.9949118281,-0.0295938628,-0.2689971825,-0.3647972614,6.1613801426,6.4950972759
3.7859911814,-0.1720893006,8.9934321388,-0.0261395362,-0.2872370359,-0.0729893536,6.1362727182,6.5049450549
3.7773867626,-0.026038322,8.9921251649,-0.021582008,-0.2908864905,0.2369807766,6.1375182508,6.5033557868
3.7760848922,0.1202085845,8.9910460666,-0.0140184525,-0.2790374356,0.532938862,6.1572571758,6.4849699319
3.7820953647,0.2588502398,8.9903451452,-0.002953533,-0.2523904741,0.7860032063,6.1855849654,6.4459307302
3.7950379165,0.3825029314,8.9901974694,0.0107526975,-0.2130902939,0.9734173896,6.2155068802,6.3889224297
3.8141630973,0.485016837,8.9907351042,0.0255248035,-0.1644194036,1.0813460771,6.2407997491,6.319769061
3.8384139671,0.5620043861,8.9920113436,0.0395580705,-0.110352079,1.1065132469,6.2578003802,6.2455118644
3.8665142072,0.6111438978,8.9939892461,0.0512689214,-0.0550263967,1.0546863609,6.2647690184,6.1737317534
3.8970714158,0.632232923,8.9965526909,0.059600293,-0.00229206,0.9391833444,6.2625911982,6.1109881191
3.9286830687,0.6269955031,8.9995327041,0.064168536,0.0446671238,0.7775498046,6.2525401987,6.0612452343
3.9600328439,0.5986987886,9.0027411293,0.0651480708,0.0835446283,0.5889144209,6.2352202183,6.0251504502
3.9899677776,0.5516799464,9.0059985313,0.0630158056,0.1129903609,0.391722914,6.2112951443,6.0007966603
4.0175517646,0.4908579589,9.0091493202,0.0583346359,0.1325765154,0.2015852579,6.1797947994,5.9840633064
4.0420946491,0.4212864575,9.0120660513,0.0514937088,0.1426557844,0.0308994345,6.1439078873,5.9746786829
4.0631589565,0.3477271959,9.014640737,0.0429502756,0.1442007597,-0.1112862061,6.1054360619,5.969206848
4.0805452991,0.2743753903,9.0167882513,0.033001578,0.1386364506,-0.2206280444,6.0689104939,5.9677585547
4.0942640511,0.2046193489,9.0184383315,0.0220232481,0.1276050477,-0.2966293896,6.0345803046,5.9659998759
4.1044950022,0.1410196967,9.0195394969,0.0101348093,0.1127735759,-0.3426314256,6.0064058716,5.9647524162
4.1115459724,0.085276222,9.0200462419,-0.0024186401,0.095642001,-0.3644654074,5.985217357,5.9628758465
4.1158097711,0.0383607476,9.0199253166,-0.0154439452,0.0774187263,-0.369385508,5.9725412302,5.9625768656
4.117727799,0.0006601446,9.0191531284,-0.0286164469,0.0589494459,-0.3638064065,5.9661493552,5.9650393398
4.1177607997,-0.0278168011,9.0177223172,-0.0416565762,0.0407591204,-0.3510583619,5.9675690834,5.9758559563
4.1163699559,-0.0473000049,9.0156395019,-0.0539918822,0.023206197,-0.3309586911,5.975472049,5.9988933332
4.1140049542,-0.0581548358,9.0129399235,-0.0649362384,0.0066582573,-0.2990024235,5.991332394,6.0363622587
4.1110972126,-0.0608794943,9.0096931296,-0.0736409291,-0.0082918689,-0.2502400286,6.0187729714,6.0920453645
4.1080532391,-0.0562215776,9.0060111033,-0.0789469518,-0.0208038749,-0.1797748467,6.0591628551,6.1651270875
4.1052421624,-0.0453056178,9.0020637782,-0.0796673376,-0.0297926215,-0.0847147818,6.1136183617,6.250476409
4.1029768829,-0.029795741,8.9980804351,-0.0747814245,-0.0340283643,0.0325174547,6.1891621227,6.3469232481
4.101487097,-0.0120088802,8.9943413892,-0.063051429,-0.0324024949,0.1627629447,6.2899075919,6.449093003
4.1008866528,0.0050740393,8.9911888443,-0.0433176724,-0.0242643505,0.2893002798,6.415790613,6.5511703363
4.1011403533,0.017972406,8.9890229881,-0.0146774409,-0.0097993388,0.3912438469,6.561815473,6.6518502322
4.1020389703,0.0231028845,8.9882891436,0.0235243106,0.0097628516,0.4515685649,6.7127276533,6.7513251597
4.1031941102,0.0173596173,8.989465387,0.0713799041,0.0323412784,0.4667617016,6.9737762449,6.9644748291
4.1040620839,-0.001533465,8.9930344078,0.1378422656,0.0556793626,0.4414680612,7.350737636,7.3115806635
4.1039854073,-0.0352177832,8.9999265497,0.2328360887,0.0777527653,0.3922454094,7.7936392395,7.7467065123
4.1022245173,-0.0844040834,9.0115683811,0.3623143518,0.0973650356,0.3383929135,8.2822216251,8.2427066427
4.0980043141,-0.1490106926,9.0296841224,0.5302219534,0.1142846813,0.2927458279,8.7775869881,8.7567399825
-1.4799747879,0.0486264936,2.0885601142,-0.0215545961,0.0621911561,0,17.7884172252,3.8453898526
-1.4775434632,-0.0056423635,2.0874823844,0.3518402849,0.0621911561,-11.6191894774,5.243915169,13.8099986415
-1.4778256282,-0.0529548044,2.1050743832,0.6185049898,-0.5187683186,-4.0440987121,15.6808939439,18.2745737556
-1.4804734158,0.6211571885,2.1359996144,1.3014656481,-0.7209732546,-1.7307081591,14.4836885791,18.2732602859
-1.4494156045,1.4801828982,2.2010728757,1.7821640189,-0.807508666,1.4923140449,15.3294238649,18.2405844949
-1.3754065082,2.4358039478,2.2901810524,2.2021610285,-0.7328929617,3.8621951012,15.5352294829,18.0986730615
-1.2536163604,3.3115387704,2.4002890763,2.6895692508,-0.5397832023,5.8532439179,15.1394842237,16.7027595081
-1.0880394723,3.933324622,2.5347675079,3.264825576,-0.2471210056,6.9359889043,10.9834542321,10.323553076
-0.8913732922,4.1041190314,2.698008752,3.5679800624,0.0996784343,6.125393691,17.2062000094,14.3986865893
-0.6861673923,3.9370383213,2.8764077163,4.30009947,0.4059481126,3.5555864608,18.1887599974,15.6378137728
-0.4893155286,3.3632678862,3.0914126455,5.0098444645,0.5837274273,1.2961671486,18.2925294533,15.4989624638
-0.3211521872,2.5846891562,3.3419048166,5.5970996787,0.6485357765,-1.0805196251,18.3259084162,16.4643083313
-0.1919177829,1.718227121,3.6217597343,6.1597196331,0.5945097884,-2.5912435009,18.3109414723,16.9241302249
-0.106006413,0.9116327109,3.9297456933,6.775284873,0.4649476089,-3.6495319725,18.2050507023,17.1587856494
-0.0604250853,0.2682724749,4.268509898,7.4814644859,0.2824710318,-4.3842579402,16.3806836597,15.3595339013
-0.0470118167,-0.0882362359,4.6425830798,8.1354806131,0.0632582096,-5.0704410448,2.4384465742,1.1811385097
-0.0514236981,-0.0975834199,5.0493570662,7.7080951414,-0.190263756,-5.9276336877,0.8426536881,1.2356257595
-0.0563029255,-0.0795165608,5.4347617784,7.221887145,-0.4866453527,-5.3773767286,1.0713029775,2.3771159471
-0.0602788219,-0.0128504377,5.7958560905,6.7803528544,-0.7555141004,-4.0870995135,2.3596288175,3.8749386312
-0.0609213878,0.1570790075,6.134873688,6.4053058235,-0.9598690202,-2.6707345133,9.432640315,11.3602019155
-0.0530673487,0.8400686337,6.4551389376,6.3313889381,-1.0934057127,-0.9640580745,13.0883683578,14.9834214997
-0.0110638172,1.8363138441,6.771708342,6.2958546551,-1.1416086046,0.6513853931,12.8513088754,14.1579266144
0.0807519773,2.8053906809,7.0865010307,6.1952507187,-1.109039356,1.715752275,8.2966363435,7.9081054558
0.221021617,3.3574918526,7.3962635174,5.9370075329,-1.0232518207,1.3274928469,0.5390386299,0.6827602705
0.3888963308,3.364948022,7.6931138312,5.4138965503,-0.9568773078,1.3973692753,0.4687830811,0.5515247695
0.5571437826,3.3646852001,7.9638086437,4.8927354751,-0.8870089771,1.4138028871,0.400918048,0.5126850184
0.7253780822,3.359369384,8.2084454051,4.3764017444,-0.8163189703,1.4538066037,0.348631427,0.4647838416
